model,repeat,fold,split_id,n_train,n_valid,rf_param_hash,R2,RMSE,MSE
B2_no_IV1_interactions,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5552063282811628,367.4217790801926,134998.76374245386
B2_no_IV1_interactions,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.917211065275292,374.694892854215,140396.2627310317
B2_no_IV1_interactions,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9426137451660535,374.3117460273253,140109.28321402485
B2_no_IV1_interactions,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24015699118192746,2571.843257362166,6614377.740439235
B2_no_IV1_interactions,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16833383715288686,638.125691382002,407204.398001758
B2_no_IV1_interactions,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08631923538328068,2303.0643449023055,5304105.376760285
B2_no_IV1_interactions,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14309161842541485,662.196847989498,438504.66548722633
B2_no_IV1_interactions,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.7433420824107726,521.8754603582038,272353.99612408713
B2_no_IV1_interactions,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.6155737295451129,603.85857192769,364645.1748905492
B2_no_IV1_interactions,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.0763903218421299,455.0500753416022,207070.57106839787
B2_no_IV1_interactions,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07714453578883274,2299.5439514674085,5287902.384730344
B2_no_IV1_interactions,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.021759415967613438,706.4978167540031,499139.1650781729
B2_no_IV1_interactions,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15184428140703754,578.0756685766901,334171.4786003872
B2_no_IV1_interactions,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.480293167314021,319.34833264994467,101983.35756629973
B2_no_IV1_interactions,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-11.106174177544828,406.33411977258356,165107.41689136028
B2_no_IV1_interactions,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.06285347007177222,476.08772352257654,226659.5204889093
B2_no_IV1_interactions,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5040699004293936,406.49759195136056,165240.29226225484
B2_no_IV1_interactions,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.1910548214599761,2498.256325523292,6241284.668017142
B2_no_IV1_interactions,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.4484834742097514,299.09263237575476,89456.40274145838
B2_no_IV1_interactions,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.16756854793610654,644.6735770626435,415604.02096274414
B2_no_IV1_interactions,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.04828590153617651,667.6326406206465,445733.34282209736
B2_no_IV1_interactions,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-11.160836408563389,356.1407058847992,126836.20238812306
B2_no_IV1_interactions,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.3528323094450494,352.96083442308947,124581.35063664358
B2_no_IV1_interactions,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.08426381584765774,582.8479685913431,339711.7544910554
B2_no_IV1_interactions,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10792848826790591,2460.827333330309,6055671.164465561
B2_no_IV1_interactions,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.27321085804294043,2481.0665056217717,6155691.005318229
B2_no_IV1_interactions,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.8010516169308266,315.10190111056414,99289.20808349173
B2_no_IV1_interactions,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.772989371039933,313.41438677457285,98228.57783728155
B2_no_IV1_interactions,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05207008995114637,542.8380892047292,294673.19109144143
B2_no_IV1_interactions,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.278002813131248,522.0158462508108,272500.54373695015
B2_no_IV1_interactions,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.0667258646950275,623.581621251557,388854.03836272017
B2_no_IV1_interactions,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07753517741141058,2430.0375637780407,5905082.5613723155
B2_no_IV1_interactions,16,3,77,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.7190904286599857,422.6842187521635,178661.9487821268
B2_no_IV1_interactions,16,4,78,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.922153448675126,408.3827770068252,166776.49255580633
B2_no_IV1_interactions,16,5,79,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.03676581632969245,700.1902286025962,490266.35623055603
B2_no_IV1_interactions,17,1,80,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3169183629162997,527.1868524838025,277925.97743177845
B2_no_IV1_interactions,17,2,81,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.02160778181152656,828.764213377005,686850.1213744059
B2_no_IV1_interactions,17,3,82,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07133145217479386,2408.5200748355487,5800968.950885838
B2_no_IV1_interactions,17,4,83,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9765825581207723,528.6015131252749,279419.5596783302
B2_no_IV1_interactions,17,5,84,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.826172622658466,354.5839938149883,125729.80866978764
B2_no_IV1_interactions,18,1,85,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.10355570159499417,2349.756881002478,5521357.399818495
B2_no_IV1_interactions,18,2,86,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.043516855440504876,708.5356270476105,502022.7347957507
B2_no_IV1_interactions,18,3,87,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.9972407296740067,316.6073835484465,100240.23531739309
B2_no_IV1_interactions,18,4,88,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.01720999784805599,419.37322134801457,175873.89878381084
B2_no_IV1_interactions,18,5,89,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5174077137333728,400.1752373526286,160140.22059023264
B2_no_IV1_interactions,19,1,90,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.17794383981092943,546.2481820975044,298387.0764448283
B2_no_IV1_interactions,19,2,91,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.674494329057443,399.12507347001224,159300.82427244267
B2_no_IV1_interactions,19,3,92,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4044087012998405,516.7751768862136,267056.5834457773
B2_no_IV1_interactions,19,4,93,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1606260267593661,640.0529312934608,409667.75485735165
B2_no_IV1_interactions,19,5,94,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08213280658867306,2415.0006891669627,5832228.328676905
B2_no_IV1_interactions,20,1,95,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.15216657425743996,464.7382954739764,215981.68328005698
B2_no_IV1_interactions,20,2,96,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17958619620533378,2522.6242034813445,6363632.871989888
B2_no_IV1_interactions,20,3,97,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.196021435036023,374.0136459042174,139886.20732256531
B2_no_IV1_interactions,20,4,98,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.13195187102074457,623.2516707604502,388442.6451056926
B2_no_IV1_interactions,20,5,99,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.247126300620438,320.57394037687305,102767.65124875496
B2_no_IV2_interactions,1,1,0,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.524611770881874,440.3622042681035,193918.87094786292
B2_no_IV2_interactions,1,2,1,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.3181939044266846,328.72204523182666,108058.18302139509
B2_no_IV2_interactions,1,3,2,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17043885686392501,808.3560643735868,653439.5268095544
B2_no_IV2_interactions,1,4,3,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.34801720081814325,578.728194791793,334926.3234469675
B2_no_IV2_interactions,1,5,4,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.029531879480080736,2402.3574676043845,5771321.402154552
B2_no_IV2_interactions,2,1,5,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.12621488291471805,2356.921195902254,5555077.523693312
B2_no_IV2_interactions,2,2,6,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.46544822641032146,637.579183132221,406507.21476355026
B2_no_IV2_interactions,2,3,7,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9933847947278258,426.58097375774844,181971.32717210887
B2_no_IV2_interactions,2,4,8,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.17797015345791645,652.3340405512555,425539.70046192704
B2_no_IV2_interactions,2,5,9,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.4431439549902252,313.20122440707166,98095.00697008887
B2_no_IV2_interactions,3,1,10,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.22977282753453276,596.2882608667592,355559.69004750426
B2_no_IV2_interactions,3,2,11,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.022055138640541,341.1740645373097,116399.74231290836
B2_no_IV2_interactions,3,3,12,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.21452254495586542,2550.5804262738984,6505460.510891541
B2_no_IV2_interactions,3,4,13,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.39495293977875034,396.7584201903429,157417.2439919367
B2_no_IV2_interactions,3,5,14,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-12.930695975123074,498.1960228172315,248199.27715090747
B2_no_IV2_interactions,4,1,15,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.14047163641537797,614.8371427584384,378024.71211536037
B2_no_IV2_interactions,4,2,16,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06496626618830814,2402.5076122618934,5772042.826976344
B2_no_IV2_interactions,4,3,17,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.2820193647645604,362.48215920574546,131393.31574245938
B2_no_IV2_interactions,4,4,18,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-9.78863307216078,363.8552846770959,132390.6681874505
B2_no_IV2_interactions,4,5,19,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.010088860924864829,612.607918279945,375288.4615392878
B2_no_IV2_interactions,5,1,20,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.24938130962721927,896.9661078062327,804548.1985530622
B2_no_IV2_interactions,5,2,21,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.471869483247331,518.4846653569605,268826.34821031924
B2_no_IV2_interactions,5,3,22,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-11.958953882320392,580.9537878203492,337507.30358281144
B2_no_IV2_interactions,5,4,23,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.5937551195114521,229.41925069182977,52633.19258800063
B2_no_IV2_interactions,5,5,24,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.08471259194196112,2423.749725888167,5874562.733742965
B2_no_IV2_interactions,6,1,25,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.41380500571081735,241.69992392025085,58418.853223055055
B2_no_IV2_interactions,6,2,26,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1225603196652092,424.2056888667599,179950.46646692228
B2_no_IV2_interactions,6,3,27,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.09403212033492081,2407.573466122154,5796409.994775442
B2_no_IV2_interactions,6,4,28,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.656776190975764,708.6047228420681,502120.65323408414
B2_no_IV2_interactions,6,5,29,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.09900951603475827,770.5289534708274,593714.8681368486
B2_no_IV2_interactions,7,1,30,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3249119940486769,548.4402191001053,300786.67392657156
B2_no_IV2_interactions,7,2,31,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.882796229551408,422.4855424080864,178494.033543855
B2_no_IV2_interactions,7,3,32,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.024186213119179345,758.6611537943131,575566.7462765184
B2_no_IV2_interactions,7,4,33,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.3539029650721721,392.5113579455049,154065.16611622428
B2_no_IV2_interactions,7,5,34,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.04170299901208563,2404.317928140186,5780744.6995763155
B2_no_IV2_interactions,8,1,35,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9792192963314066,312.97791281179275,97955.17390802615
B2_no_IV2_interactions,8,2,36,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05070953274213008,2410.4465005786315,5810252.332151771
B2_no_IV2_interactions,8,3,37,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-16.15787888514638,433.34409817458084,187787.10742274075
B2_no_IV2_interactions,8,4,38,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.21599030969825528,628.7676830754222,395348.7992800345
B2_no_IV2_interactions,8,5,39,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.17545470822976283,670.1475887487444,449097.7907057562
B2_no_IV2_interactions,9,1,40,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2471943760222901,2501.700663712508,6258506.210819601
B2_no_IV2_interactions,9,2,41,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-5.883661847963905,411.71258440157504,169507.25215462403
B2_no_IV2_interactions,9,3,42,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-4.995423350596827,351.4399258522322,123510.02148302244
B2_no_IV2_interactions,9,4,43,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.28035188939546285,514.0750375281983,264273.14420961856
B2_no_IV2_interactions,9,5,44,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.9420792707857393,455.13561048472235,207148.4239313009
B2_no_IV2_interactions,10,1,45,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.794698180254938,394.69952119933276,155787.7120349825
B2_no_IV2_interactions,10,2,46,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.9931972083787937,377.57889228423835,142565.81989859245
B2_no_IV2_interactions,10,3,47,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-1.2653254200544986,328.42191205143223,107860.95231551868
B2_no_IV2_interactions,10,4,48,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.22723493745038104,2558.4092640550516,6545457.962402712
B2_no_IV2_interactions,10,5,49,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.24354835458259172,608.5864796379165,370377.5031980721
B2_no_IV2_interactions,11,1,50,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.06557044742559892,2280.9639457657436,5202796.521883231
B2_no_IV2_interactions,11,2,51,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.17449165362168695,649.9510476495982,422436.3643408103
B2_no_IV2_interactions,11,3,52,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.8260114983434175,468.7030592144346,219682.55771696975
B2_no_IV2_interactions,11,4,53,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1883837241622176,428.00339912464443,183186.90966224967
B2_no_IV2_interactions,11,5,54,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.43066728229599893,566.3491796771747,320751.3933210087
B2_no_IV2_interactions,12,1,55,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07016995347845612,2292.0870110166816,5253662.866071384
B2_no_IV2_interactions,12,2,56,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1151692602479486,671.9208024819923,451477.5648080444
B2_no_IV2_interactions,12,3,57,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.00870440599200395,624.9546168784764,390568.27315772325
B2_no_IV2_interactions,12,4,58,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.621879323189774,325.7794806158357,106132.26999032368
B2_no_IV2_interactions,12,5,59,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-19.470099646592832,528.3720192548474,279176.99073144485
B2_no_IV2_interactions,13,1,60,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.05830163648525566,477.24253067367084,227760.43308380965
B2_no_IV2_interactions,13,2,61,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.4936464719414617,405.0865986665079,164095.15241920043
B2_no_IV2_interactions,13,3,62,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.19650436814183392,2503.965058225379,6269841.012813625
B2_no_IV2_interactions,13,4,63,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.030765764228155,280.39342587508185,78620.473273965
B2_no_IV2_interactions,13,5,64,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.1743826931319643,642.0295598184018,412201.9556806108
B2_no_IV2_interactions,14,1,65,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,0.10783647204015334,646.4077315957403,417842.95546675066
B2_no_IV2_interactions,14,2,66,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-10.722291332312519,349.6601562854614,122262.2248935733
B2_no_IV2_interactions,14,3,67,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.188902496814313,346.25071191028013,119889.55549837582
B2_no_IV2_interactions,14,4,68,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07102578382980584,630.333026425597,397319.72420285246
B2_no_IV2_interactions,14,5,69,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.07509314534468614,2424.0876762193693,5876201.0619986225
B2_no_IV2_interactions,15,1,70,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.2700685280231543,2478.002933683541,6140498.539344234
B2_no_IV2_interactions,15,2,71,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-2.6615677367905803,360.26660239290356,129792.02479972648
B2_no_IV2_interactions,15,3,72,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-3.993641262472787,420.5847249486197,176891.5108601061
B2_no_IV2_interactions,15,4,73,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.33203632942991756,610.8098206125663,373088.6369567555
B2_no_IV2_interactions,15,5,74,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.9046211667904953,477.3213517087235,227835.67279704293
B2_no_IV2_interactions,16,1,75,32,9,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.13399633530410648,642.9433660545869,413376.1719536026
B2_no_IV2_interactions,16,2,76,33,8,ce6ca82c326e584d8d688a7bedd72e06f508088c933485bfbfa222c82aab7fd0,-0.05863288490681118,2408.629209557936,5801494.669135688
